,ref_app_id,ref_channel_id,day_date,installs,Unnamed: 0,display_name
508,73329,100224,2023-11-14,679.0,617,Applovin
509,73329,100224,2023-11-15,923.0,617,Applovin
510,73329,100224,2023-11-16,837.0,617,Applovin
511,73329,100224,2023-11-17,707.0,617,Applovin
512,73329,100224,2023-11-18,540.0,617,Applovin
513,73329,100224,2023-11-19,434.0,617,Applovin
514,73329,100224,2023-11-20,762.0,617,Applovin
515,73329,100224,2023-11-21,1029.0,617,Applovin
516,73329,100224,2023-11-22,1029.0,617,Applovin
517,73329,100224,2023-11-23,1031.0,617,Applovin
518,73329,100224,2023-11-24,942.0,617,Applovin
519,73329,100224,2023-11-25,825.0,617,Applovin
520,73329,100224,2023-11-26,621.0,617,Applovin
521,73329,100224,2023-11-27,1441.0,617,Applovin
522,73329,100224,2023-11-28,2980.0,617,Applovin
523,73329,100224,2023-11-29,2512.0,617,Applovin
524,73329,100224,2023-11-30,1515.0,617,Applovin
525,73329,100224,2023-12-01,1003.0,617,Applovin
526,73329,100224,2023-12-02,776.0,617,Applovin
527,73329,100224,2023-12-03,718.0,617,Applovin
528,73329,100224,2023-12-04,779.0,617,Applovin
529,73329,100224,2023-12-05,658.0,617,Applovin
530,73329,100224,2023-12-06,546.0,617,Applovin
531,73329,100224,2023-12-07,502.0,617,Applovin
532,73329,100224,2023-12-08,502.0,617,Applovin
533,73329,100224,2023-12-09,330.0,617,Applovin
534,73329,100224,2023-12-10,216.0,617,Applovin
535,73329,100224,2023-12-11,241.0,617,Applovin
536,73329,100224,2023-12-12,306.0,617,Applovin
537,73329,100224,2023-12-13,249.0,617,Applovin
538,73329,100224,2023-12-14,180.0,617,Applovin
539,73329,100224,2023-12-15,138.0,617,Applovin
540,73329,100224,2023-12-16,88.0,617,Applovin
541,73329,100224,2023-12-17,123.0,617,Applovin
542,73329,100224,2023-12-18,131.0,617,Applovin
543,73329,100224,2023-12-19,108.0,617,Applovin
544,73329,100224,2023-12-20,87.0,617,Applovin
545,73329,100224,2023-12-21,71.0,617,Applovin
546,73329,100224,2023-12-22,62.0,617,Applovin
547,73329,100224,2023-12-23,59.0,617,Applovin
548,73329,100224,2023-12-24,57.0,617,Applovin
549,73329,100260,2023-10-25,336.0,622,Unity Ads
550,73329,100260,2023-10-26,322.0,622,Unity Ads
551,73329,100260,2023-10-27,444.0,622,Unity Ads
552,73329,100260,2023-10-28,437.0,622,Unity Ads
553,73329,100260,2023-10-29,417.0,622,Unity Ads
554,73329,100260,2023-10-30,405.0,622,Unity Ads
555,73329,100260,2023-10-31,308.0,622,Unity Ads
556,73329,100260,2023-11-01,457.0,622,Unity Ads
557,73329,100260,2023-11-02,470.0,622,Unity Ads
558,73329,100260,2023-11-03,579.0,622,Unity Ads
559,73329,100260,2023-11-04,517.0,622,Unity Ads
560,73329,100260,2023-11-05,484.0,622,Unity Ads
561,73329,100260,2023-11-06,418.0,622,Unity Ads
562,73329,100260,2023-11-07,347.0,622,Unity Ads
563,73329,100260,2023-11-08,358.0,622,Unity Ads
564,73329,100260,2023-11-09,354.0,622,Unity Ads
565,73329,100260,2023-11-10,425.0,622,Unity Ads
566,73329,100260,2023-11-11,596.0,622,Unity Ads
567,73329,100260,2023-11-12,669.0,622,Unity Ads
568,73329,100260,2023-11-13,470.0,622,Unity Ads
569,73329,100260,2023-11-14,412.0,622,Unity Ads
570,73329,100260,2023-11-15,420.0,622,Unity Ads
571,73329,100260,2023-11-16,450.0,622,Unity Ads
572,73329,100260,2023-11-17,761.0,622,Unity Ads
573,73329,100260,2023-11-18,1090.0,622,Unity Ads
574,73329,100260,2023-11-19,1316.0,622,Unity Ads
575,73329,100260,2023-11-20,827.0,622,Unity Ads
576,73329,100260,2023-11-21,584.0,622,Unity Ads
577,73329,100260,2023-11-22,771.0,622,Unity Ads
578,73329,100260,2023-11-23,969.0,622,Unity Ads
579,73329,100260,2023-11-24,1057.0,622,Unity Ads
580,73329,100260,2023-11-25,1236.0,622,Unity Ads
581,73329,100260,2023-11-26,1529.0,622,Unity Ads
582,73329,100260,2023-11-27,867.0,622,Unity Ads
583,73329,100260,2023-11-28,649.0,622,Unity Ads
584,73329,100260,2023-11-29,670.0,622,Unity Ads
585,73329,100260,2023-11-30,713.0,622,Unity Ads
586,73329,100260,2023-12-01,1331.0,622,Unity Ads
587,73329,100260,2023-12-02,1793.0,622,Unity Ads
588,73329,100260,2023-12-03,1233.0,622,Unity Ads
589,73329,100260,2023-12-04,783.0,622,Unity Ads
590,73329,100260,2023-12-05,651.0,622,Unity Ads
591,73329,100260,2023-12-06,855.0,622,Unity Ads
592,73329,100260,2023-12-07,1015.0,622,Unity Ads
593,73329,100260,2023-12-08,1230.0,622,Unity Ads
594,73329,100260,2023-12-09,1572.0,622,Unity Ads
595,73329,100260,2023-12-10,1766.0,622,Unity Ads
596,73329,100260,2023-12-11,891.0,622,Unity Ads
597,73329,100260,2023-12-12,928.0,622,Unity Ads
598,73329,100260,2023-12-13,805.0,622,Unity Ads
599,73329,100260,2023-12-14,981.0,622,Unity Ads
600,73329,100260,2023-12-15,1284.0,622,Unity Ads
601,73329,100260,2023-12-16,2072.0,622,Unity Ads
602,73329,100260,2023-12-17,2116.0,622,Unity Ads
603,73329,100260,2023-12-18,1348.0,622,Unity Ads
604,73329,100260,2023-12-19,1279.0,622,Unity Ads
605,73329,100260,2023-12-20,1260.0,622,Unity Ads
606,73329,100260,2023-12-21,1329.0,622,Unity Ads
607,73329,100260,2023-12-22,1630.0,622,Unity Ads
608,73329,100260,2023-12-23,2051.0,622,Unity Ads
609,73329,100260,2023-12-24,1999.0,622,Unity Ads
610,73329,100298,2023-10-25,4391.0,625,IronSource
611,73329,100298,2023-10-26,4571.0,625,IronSource
612,73329,100298,2023-10-27,5659.0,625,IronSource
613,73329,100298,2023-10-28,7763.0,625,IronSource
614,73329,100298,2023-10-29,7846.0,625,IronSource
615,73329,100298,2023-10-30,5001.0,625,IronSource
616,73329,100298,2023-10-31,4700.0,625,IronSource
617,73329,100298,2023-11-01,5160.0,625,IronSource
618,73329,100298,2023-11-02,5093.0,625,IronSource
619,73329,100298,2023-11-03,6265.0,625,IronSource
620,73329,100298,2023-11-04,9411.0,625,IronSource
621,73329,100298,2023-11-05,8934.0,625,IronSource
622,73329,100298,2023-11-06,4590.0,625,IronSource
623,73329,100298,2023-11-07,4722.0,625,IronSource
624,73329,100298,2023-11-08,4062.0,625,IronSource
625,73329,100298,2023-11-09,4157.0,625,IronSource
626,73329,100298,2023-11-10,5901.0,625,IronSource
627,73329,100298,2023-11-11,8871.0,625,IronSource
628,73329,100298,2023-11-12,7675.0,625,IronSource
629,73329,100298,2023-11-13,5141.0,625,IronSource
630,73329,100298,2023-11-14,4998.0,625,IronSource
631,73329,100298,2023-11-15,4741.0,625,IronSource
632,73329,100298,2023-11-16,4266.0,625,IronSource
633,73329,100298,2023-11-17,4817.0,625,IronSource
634,73329,100298,2023-11-18,7759.0,625,IronSource
635,73329,100298,2023-11-19,7884.0,625,IronSource
636,73329,100298,2023-11-20,5269.0,625,IronSource
637,73329,100298,2023-11-21,4798.0,625,IronSource
638,73329,100298,2023-11-22,6308.0,625,IronSource
639,73329,100298,2023-11-23,8429.0,625,IronSource
640,73329,100298,2023-11-24,8051.0,625,IronSource
641,73329,100298,2023-11-25,7507.0,625,IronSource
642,73329,100298,2023-11-26,7866.0,625,IronSource
643,73329,100298,2023-11-27,6718.0,625,IronSource
644,73329,100298,2023-11-28,5397.0,625,IronSource
645,73329,100298,2023-11-29,4481.0,625,IronSource
646,73329,100298,2023-11-30,4640.0,625,IronSource
